조사일,stage_num,scenario,risk_score,HSI_14,CSI,heat_streak,평균기온(°C),수온(℃),저수율(%),유입량(㎥/s),총방류량(㎥/s)
2018-10-27,0,S-GRN,5.1,0.0,0.0,0,9.466666666666669,18.8,75.7,22.34,29.616
2018-10-28,0,S-GRN,7.1,0.0,0.0,0,9.1,18.6,75.7,29.578,29.578
2018-10-29,0,S-GRN,7.8,0.0,0.0,0,8.766666666666666,18.4,75.7,36.972,29.696
2018-10-30,0,S-GRN,7.8,0.0,0.0,0,6.2,18.27142857142857,75.7,29.606,29.606
2018-10-31,0,S-GRN,8.4,0.0,0.0,0,7.399999999999999,18.142857142857142,75.7,22.329,29.605
2018-11-01,0,S-GRN,10.0,0.0,0.0,0,6.8,18.014285714285712,75.7,29.797,29.797
2018-11-02,0,S-GRN,10.5,0.0,0.0,0,8.4,17.885714285714286,75.6,15.214,29.759
2018-11-03,0,S-GRN,10.6,0.0,0.0,0,9.2,17.757142857142856,75.5,22.701,29.97
2018-11-04,0,S-GRN,10.2,0.0,0.0,0,9.5,17.62857142857143,75.5,22.605,29.872
2018-11-05,0,S-GRN,10.9,0.0,0.0,0,9.6,17.5,75.4,22.418,29.682
2018-11-06,0,S-GRN,11.0,0.0,0.0,0,11.066666666666668,17.4,75.4,15.427,29.948
2018-11-07,0,S-GRN,11.5,0.0,0.0,0,12.2,17.3,75.3,22.494,29.751
2018-11-08,0,S-GRN,6.1,0.0,0.0,0,13.966666666666669,17.2,75.5,58.746,29.704
2018-11-09,0,S-GRN,6.0,0.0,0.0,0,11.566666666666668,17.1,75.7,66.284,29.927
2018-11-10,0,S-GRN,10.1,0.0,0.0,0,10.633333333333333,17.0,75.9,66.316,29.898
2018-11-11,0,S-GRN,11.0,0.0,0.0,0,8.799999999999999,16.900000000000002,76.0,51.496,29.616
2018-11-12,0,S-GRN,9.5,0.0,0.0,0,8.433333333333334,16.8,76.1,44.454,29.855
2018-11-13,0,S-GRN,10.5,0.0,0.0,0,7.8,16.65714285714286,76.2,37.191,29.888
2018-11-14,0,S-GRN,11.1,0.0,0.0,0,8.366666666666667,16.514285714285716,76.2,29.88,29.88
2018-11-15,0,S-GRN,11.4,0.0,0.0,0,8.233333333333333,16.371428571428574,76.2,37.095,29.79
2018-11-16,0,S-GRN,10.5,0.0,0.0,0,9.033333333333331,16.228571428571428,76.2,22.543,29.848
2018-11-17,0,S-GRN,9.3,0.0,0.0,0,6.233333333333333,16.085714285714285,76.2,29.873,29.873
2018-11-18,0,S-GRN,10.9,0.0,0.0,0,4.933333333333334,15.942857142857145,76.1,22.223,29.526
2018-11-19,0,S-GRN,9.9,0.0,0.0,0,7.666666666666667,15.8,76.1,29.912,29.912
2018-11-20,0,S-GRN,10.3,0.0,0.0,0,5.366666666666667,15.62857142857143,76.1,22.548,29.849
2018-11-21,0,S-GRN,7.8,0.0,0.0,0,3.8,15.457142857142856,76.0,15.166,29.76
2018-11-22,0,S-GRN,7.2,0.0,0.0,0,3.1,15.285714285714286,75.9,22.735,30.028
2018-11-23,0,S-GRN,9.6,0.0,0.0,0,1.5,15.114285714285714,75.9,22.672,29.963
2018-11-24,0,S-GRN,10.1,0.0,0.0,0,2.9333333333333336,14.942857142857145,75.9,29.863,29.863
2018-11-25,0,S-GRN,10.2,0.0,0.0,0,5.933333333333334,14.771428571428572,75.9,22.33,29.618
2018-11-26,0,S-GRN,10.6,0.0,0.0,0,4.9,14.6,75.8,22.662,29.948
2018-11-27,0,S-GRN,10.3,0.0,0.0,0,7.1000000000000005,14.485714285714286,75.7,15.354,29.919
2018-11-28,0,S-GRN,9.2,0.0,0.0,0,4.866666666666666,14.371428571428572,75.7,30.145,30.145
2018-11-29,0,S-GRN,10.3,0.0,0.0,0,4.3,14.257142857142858,75.7,15.343,29.898
2018-11-30,0,S-GRN,9.7,0.0,0.0,0,4.566666666666667,14.142857142857142,75.6,22.576,29.85
2018-12-01,0,S-GRN,10.3,0.0,0.0,0,4.233333333333333,14.028571428571428,75.6,22.64,29.911
2018-12-02,0,S-GRN,10.1,0.0,0.0,0,7.2,13.914285714285716,75.5,15.513,30.049
2018-12-03,0,S-GRN,11.1,0.0,0.0,0,11.566666666666668,13.8,75.5,29.933,29.933
2018-12-04,0,S-GRN,5.5,0.0,0.0,0,9.066666666666666,13.528571428571428,75.6,43.953,29.417
2018-12-05,0,S-GRN,7.8,0.0,0.0,0,1.4,13.257142857142858,75.7,44.914,30.369
2018-12-06,0,S-GRN,7.9,0.0,0.0,0,2.3666666666666667,12.985714285714286,75.7,44.487,29.932
2018-12-07,0,S-GRN,5.2,0.0,0.0,0,-4.433333333333334,12.714285714285715,75.8,37.128,29.847
2018-12-08,0,S-GRN,6.8,0.0,0.0,0,-6.8,12.442857142857145,75.8,37.102,29.818
2018-12-09,0,S-GRN,8.5,0.0,0.0,0,-6.133333333333333,12.171428571428573,75.8,29.779,29.779
2018-12-10,0,S-GRN,9.8,0.0,0.0,0,-3.333333333333333,11.9,75.8,30.124,30.124
2018-12-11,0,S-GRN,10.8,0.0,0.0,0,-1.1666666666666667,11.657142857142857,75.8,22.606,29.89
2018-12-12,0,S-GRN,8.8,0.0,0.0,0,-2.233333333333333,11.414285714285716,75.8,29.884,29.884
2018-12-13,0,S-GRN,6.6,0.0,0.0,0,-1.8666666666666665,11.17142857142857,75.7,22.762,30.043
2018-12-14,0,S-GRN,9.0,0.0,0.0,0,-3.8333333333333335,10.928571428571429,75.7,29.753,29.753
2018-12-15,0,S-GRN,10.7,0.0,0.0,0,-3.4,10.685714285714283,75.7,22.554,29.833
2018-12-16,0,S-GRN,10.8,0.0,0.0,0,-0.2333333333333334,10.442857142857145,75.6,15.479,30.029
2018-12-17,0,S-GRN,6.7,0.0,0.0,0,2.8000000000000003,10.2,75.6,22.453,29.724
2018-12-18,0,S-GRN,9.5,0.0,0.0,0,1.7,10.114285714285714,75.6,29.934,29.934
2018-12-19,0,S-GRN,9.7,0.0,0.0,0,5.033333333333333,10.028571428571428,75.5,22.673,29.942
2018-12-20,0,S-GRN,10.9,0.0,0.0,0,3.233333333333333,9.942857142857145,75.5,22.626,29.893
2018-12-21,0,S-GRN,11.1,0.0,0.0,0,3.7,9.857142857142856,75.4,15.29,29.816
2018-12-22,0,S-GRN,10.5,0.0,0.0,0,6.133333333333333,9.77142857142857,75.4,22.309,29.568
2018-12-23,0,S-GRN,5.0,0.0,0.0,0,4.866666666666667,9.685714285714283,75.3,15.236,29.748
2018-12-24,0,S-GRN,8.9,0.0,0.0,0,-1.6666666666666667,9.6,75.2,22.675,29.927
2018-12-25,0,S-GRN,11.1,0.0,0.0,0,-1.2666666666666666,9.366666666666667,75.2,22.277,29.527
2018-12-26,0,S-GRN,5.5,0.0,0.0,0,1.1,9.133333333333333,75.1,15.349,29.841
2018-12-27,0,S-GRN,4.9,0.0,0.0,0,-6.7,8.9,75.0,15.366,29.849
2018-12-28,0,S-GRN,5.3,0.0,0.0,0,-9.2,8.666666666666666,75.0,22.6,29.838
2018-12-29,0,S-GRN,5.1,0.0,0.0,0,-6.6000000000000005,8.433333333333334,74.9,15.442,29.91
2018-12-30,0,S-GRN,9.4,0.0,0.0,0,-6.2,8.2,74.8,15.373,29.831
2018-12-31,0,S-GRN,9.2,0.0,0.0,0,-5.5,7.966666666666667,74.7,14.966,29.415
2019-01-01,0,S-GRN,6.8,0.0,0.0,0,-2.866666666666667,7.733333333333333,74.6,14.594,29.033
2019-01-02,0,S-GRN,8.1,0.0,0.0,0,-4.033333333333333,7.5,74.6,22.066,29.282
2019-01-03,0,S-GRN,10.3,0.0,0.0,0,-3.7000000000000006,7.4,74.5,14.881,29.306
2019-01-04,0,S-GRN,10.2,0.0,0.0,0,-2.2666666666666666,7.3,74.4,14.802,29.217
2019-01-05,0,S-GRN,7.6,0.0,0.0,0,-1.2666666666666666,7.2,74.4,14.778,29.183
2019-01-06,0,S-GRN,9.5,0.0,0.0,0,-3.033333333333333,7.1,74.3,21.944,29.143
2019-01-07,0,S-GRN,8.7,0.0,0.0,0,-2.033333333333333,7.0,74.2,7.74,29.323
2019-01-08,0,S-GRN,4.7,0.0,0.0,0,-2.2666666666666666,6.957142857142857,74.1,15.806,30.183
2019-01-09,0,S-GRN,9.4,0.0,0.0,0,-4.366666666666666,6.914285714285715,74.0,14.87,29.237
2019-01-10,0,S-GRN,9.1,0.0,0.0,0,-1.4666666666666668,6.871428571428572,73.9,14.714,29.071
2019-01-11,0,S-GRN,9.5,0.0,0.0,0,2.2,6.828571428571428,73.9,21.876,29.051
2019-01-12,0,S-GRN,9.2,0.0,0.0,0,3.7,6.785714285714286,73.8,14.696,29.039
2019-01-13,0,S-GRN,10.2,0.0,0.0,0,0.8666666666666667,6.742857142857143,73.7,14.768,29.101
2019-01-14,0,S-GRN,10.1,0.0,0.0,0,0.3666666666666667,6.7,73.7,22.086,29.249
2019-01-15,0,S-GRN,4.6,0.0,0.0,0,-0.5666666666666668,6.6000000000000005,73.6,7.707,29.182
2019-01-16,0,S-GRN,7.1,0.0,0.0,0,-4.533333333333333,6.5,73.5,14.73,29.035
2019-01-17,0,S-GRN,6.8,0.0,0.0,0,-0.1333333333333333,6.4,73.4,14.817,29.112
2019-01-18,0,S-GRN,9.6,0.0,0.0,0,-0.3333333333333333,6.3,73.4,22.044,29.185
2019-01-19,0,S-GRN,11.0,0.0,0.0,0,1.9,6.2,73.3,14.814,29.095
2019-01-20,0,S-GRN,4.6,0.0,0.0,0,0.5666666666666667,6.1,73.1,7.388,28.791
2019-01-21,0,S-GRN,6.2,0.0,0.0,0,-0.3333333333333333,6.0,73.1,15.09,29.347
2019-01-22,0,S-GRN,8.0,0.0,0.0,0,2.466666666666667,5.942857142857143,73.0,14.981,29.228
2019-01-23,0,S-GRN,6.3,0.0,0.0,0,1.8,5.885714285714285,72.9,15.077,29.314
2019-01-24,0,S-GRN,8.6,0.0,0.0,0,-0.2,5.828571428571428,72.9,21.978,29.093
2019-01-25,0,S-GRN,5.2,0.0,0.0,0,-1.6,5.771428571428571,72.7,7.947,29.278
2019-01-26,0,S-GRN,5.6,0.0,0.0,0,-3.1333333333333333,5.714285714285714,72.7,14.643,28.852
2019-01-27,0,S-GRN,8.8,0.0,0.0,0,-1.5666666666666669,5.657142857142857,72.6,21.924,29.025
2019-01-28,0,S-GRN,4.5,0.0,0.0,0,1.5666666666666669,5.6,72.5,7.876,29.164
2019-01-29,0,S-GRN,9.7,0.0,0.0,0,-0.7666666666666666,5.59,72.4,22.173,29.264
2019-01-30,0,S-GRN,8.6,0.0,0.0,0,2.066666666666667,5.58,72.3,8.058,29.317
2019-01-31,0,S-GRN,5.7,0.0,0.0,0,-0.1333333333333333,5.569999999999999,72.2,15.079,29.24
2019-02-01,0,S-GRN,6.9,0.0,0.0,0,-1.9666666666666668,5.56,72.2,15.204,29.355
2019-02-02,0,S-GRN,10.0,0.0,0.0,0,0.6666666666666666,5.55,72.1,15.081,29.223
2019-02-03,0,S-GRN,7.2,0.0,0.0,0,4.4,5.54,72.1,35.925,28.855
2019-02-04,0,S-GRN,5.4,0.0,0.0,0,1.0333333333333334,5.53,72.1,21.868,28.938
2019-02-05,0,S-GRN,10.3,0.0,0.0,0,2.3666666666666667,5.52,72.0,21.421,28.488
2019-02-06,0,S-GRN,8.9,0.0,0.0,0,5.5,5.51,72.0,21.243,28.308
2019-02-07,0,S-GRN,4.6,0.0,0.0,0,1.0,5.5,72.0,22.093,29.156
2019-02-08,0,S-GRN,6.2,0.0,0.0,0,-3.533333333333333,5.375,71.9,21.836,28.896
2019-02-09,0,S-GRN,4.6,0.0,0.0,0,-3.2,5.25,71.8,14.969,29.082
2019-02-10,0,S-GRN,8.1,0.0,0.0,0,-2.833333333333333,5.125,71.8,21.802,28.855
2019-02-11,0,S-GRN,5.0,0.0,0.0,0,-2.1,5.0,71.7,15.09,29.189
2019-02-12,0,S-GRN,8.5,0.0,0.0,0,-0.9,5.0,71.6,15.121,29.21
2019-02-13,0,S-GRN,5.9,0.0,0.0,0,-0.8666666666666667,5.0,71.5,15.128,29.208
2019-02-14,0,S-GRN,9.0,0.0,0.0,0,0.7333333333333333,5.0,71.5,15.167,29.237
2019-02-15,0,S-GRN,6.9,0.0,0.0,0,1.1333333333333333,5.0,71.4,22.125,29.157
2019-02-16,0,S-GRN,4.4,0.0,0.0,0,-1.4333333333333331,5.0,71.3,8.0,29.08
2019-02-17,0,S-GRN,7.5,0.0,0.0,0,-1.2333333333333332,5.0,71.2,15.141,29.183
2019-02-18,0,S-GRN,10.1,0.0,0.0,0,1.3666666666666665,5.0,71.1,15.143,29.175
2019-02-19,0,S-GRN,8.6,0.0,0.0,0,1.8,5.0285714285714285,71.2,36.081,29.066
2019-02-20,0,S-GRN,6.9,0.0,0.0,0,1.7999999999999998,5.057142857142857,71.2,28.991,28.991
2019-02-21,0,S-GRN,9.9,0.0,0.0,0,1.7333333333333334,5.085714285714285,71.1,22.047,29.062
2019-02-22,0,S-GRN,9.4,0.0,0.0,0,3.0666666666666664,5.114285714285715,71.1,21.932,28.945
2019-02-23,0,S-GRN,9.3,0.0,0.0,0,4.8,5.142857142857143,71.1,28.937,28.937
2019-02-24,0,S-GRN,8.7,0.0,0.0,0,5.933333333333334,5.171428571428572,71.1,21.983,28.993
2019-02-25,0,S-GRN,8.2,0.0,0.0,0,4.966666666666667,5.2,71.0,22.022,29.03
2019-02-26,0,S-GRN,9.1,0.0,0.0,0,4.666666666666667,5.257142857142857,71.0,22.145,29.15
2019-02-27,0,S-GRN,9.5,0.0,0.0,0,6.266666666666667,5.314285714285714,70.9,15.206,29.21
2019-02-28,0,S-GRN,9.1,0.0,0.0,0,5.933333333333334,5.371428571428571,70.9,22.397,29.395
2019-03-01,0,S-GRN,8.3,0.0,0.0,0,5.366666666666667,5.428571428571429,70.8,15.055,29.044
2019-03-02,0,S-GRN,9.5,0.0,0.0,0,6.666666666666667,5.485714285714286,70.8,28.993,28.993
2019-03-03,0,S-GRN,9.7,0.0,0.0,0,8.233333333333333,5.542857142857143,70.7,15.113,29.093
2019-03-04,0,S-GRN,8.4,0.0,0.0,0,9.3,5.6,70.7,22.44,29.426
2019-03-05,0,S-GRN,9.1,0.0,0.0,0,7.933333333333333,5.6,70.6,15.582,29.548
2019-03-06,0,S-GRN,7.3,0.0,0.0,0,9.0,5.6,70.5,15.375,29.331
2019-03-07,0,S-GRN,7.2,0.0,0.0,0,6.633333333333333,5.6,70.4,15.365,29.312
2019-03-08,0,S-GRN,8.8,0.0,0.0,0,6.233333333333333,5.6,70.3,15.189,29.126
2019-03-09,0,S-GRN,9.2,0.0,0.0,0,7.5,5.6,70.3,22.099,29.064
2019-03-10,0,S-GRN,8.2,0.0,0.0,0,7.399999999999999,5.6,70.2,22.021,28.984
2019-03-11,0,S-GRN,7.3,0.0,0.0,0,5.333333333333333,5.6,70.2,15.398,29.316
2019-03-12,0,S-GRN,4.3,0.0,0.0,0,4.133333333333334,5.628571428571428,70.1,22.123,29.079
2019-03-13,0,S-GRN,4.3,0.0,0.0,0,3.033333333333333,5.657142857142857,70.0,15.313,29.217
2019-03-14,0,S-GRN,6.6,0.0,0.0,0,5.400000000000001,5.685714285714285,70.0,22.506,29.454
2019-03-15,0,S-GRN,4.4,0.0,0.0,0,6.8,5.714285714285714,70.0,22.147,29.093
2019-03-16,0,S-GRN,6.9,0.0,0.0,0,5.733333333333333,5.742857142857143,69.9,22.167,29.111
2019-03-17,0,S-GRN,6.5,0.0,0.0,0,6.633333333333333,5.771428571428571,69.8,15.362,29.242
2019-03-18,0,S-GRN,9.2,0.0,0.0,0,6.5,5.8,69.8,15.504,29.375
2019-03-19,0,S-GRN,8.6,0.0,0.0,0,10.233333333333333,5.9,69.7,22.365,29.297
2019-03-20,0,S-GRN,7.6,0.0,0.0,0,10.766666666666666,6.0,69.7,22.335,29.264
2019-03-21,0,S-GRN,4.3,0.0,0.0,0,8.433333333333334,6.1,69.6,22.032,28.959
2019-03-22,0,S-GRN,4.3,0.0,0.0,0,4.166666666666667,6.2,69.6,15.248,29.095
2019-03-23,0,S-GRN,4.7,0.0,0.0,0,3.033333333333333,6.3,69.5,22.07,28.99
2019-03-24,0,S-GRN,6.0,0.0,0.0,0,4.133333333333333,6.4,69.5,28.973,28.973
2019-03-25,0,S-GRN,6.9,0.0,0.0,0,6.7,6.5,69.5,22.509,29.427
2019-03-26,0,S-GRN,7.1,0.0,0.0,0,10.433333333333334,6.514285714285714,69.4,22.182,29.097
2019-03-27,0,S-GRN,4.3,0.0,0.0,0,13.133333333333333,6.5285714285714285,69.4,15.731,29.555
2019-03-28,0,S-GRN,7.0,0.0,0.0,0,11.466666666666669,6.542857142857143,69.3,15.695,29.509
2019-03-29,0,S-GRN,7.0,0.0,0.0,0,11.1,6.557142857142857,69.2,15.4,29.205
2019-03-30,0,S-GRN,4.3,0.0,0.0,0,5.566666666666666,6.571428571428571,69.2,22.628,29.527
2019-03-31,0,S-GRN,4.2,0.0,0.0,0,4.966666666666667,6.585714285714285,69.1,15.342,29.132
2019-04-01,0,S-GRN,4.2,0.0,0.0,0,5.066666666666666,6.6,69.0,15.83,29.611
2019-04-02,0,S-GRN,5.1,0.0,0.0,0,6.2,6.771428571428571,68.9,8.681,29.335
2019-04-03,0,S-GRN,6.3,0.0,0.0,0,6.933333333333334,6.942857142857142,68.8,22.23,29.25
2019-04-04,0,S-GRN,4.9,0.0,0.0,0,8.799999999999999,7.114285714285714,68.8,15.162,29.195
2019-04-05,0,S-GRN,4.1,0.0,0.0,0,10.933333333333332,7.285714285714286,68.6,8.091,29.123
2019-04-06,0,S-GRN,7.9,0.0,0.0,0,11.466666666666669,7.457142857142857,68.6,15.139,29.148
2019-04-07,0,S-GRN,7.1,0.0,0.0,0,14.166666666666666,7.628571428571428,68.5,15.412,29.132
2019-04-08,0,S-GRN,4.7,0.0,0.0,0,12.033333333333331,7.8,68.4,8.88,29.442
2019-04-09,0,S-GRN,4.1,0.0,0.0,0,10.033333333333331,7.828571428571428,68.4,36.036,29.184
2019-04-10,0,S-GRN,4.2,0.0,0.0,0,7.7,7.857142857142857,68.5,42.416,28.706
2019-04-11,0,S-GRN,8.6,0.0,0.0,0,9.633333333333333,7.885714285714285,68.9,97.418,28.725
2019-04-12,0,S-GRN,7.2,0.0,0.0,0,11.3,7.914285714285715,69.2,77.592,29.367
2019-04-13,0,S-GRN,7.5,0.0,0.0,0,11.633333333333333,7.942857142857143,69.4,63.982,29.465
2019-04-14,0,S-GRN,6.1,0.0,0.0,0,9.733333333333333,7.9714285714285715,69.4,43.08,29.256
2019-04-15,0,S-GRN,7.7,0.0,0.0,0,11.033333333333331,8.0,69.5,36.399,29.484
2019-04-16,0,S-GRN,9.2,0.0,0.0,0,14.033333333333331,8.314285714285715,69.5,28.888,28.888
2019-04-17,0,S-GRN,7.7,0.0,0.0,0,16.366666666666664,8.628571428571428,69.5,29.603,29.603
2019-04-18,0,S-GRN,6.6,0.0,0.0,0,15.233333333333334,8.942857142857143,69.4,23.288,30.203
2019-04-19,0,S-GRN,6.3,0.0,0.0,0,13.566666666666668,9.257142857142856,69.4,30.116,30.116
2019-04-20,0,S-GRN,7.2,0.0,0.0,0,16.5,9.571428571428571,69.4,16.35,30.174
2019-04-21,0,S-GRN,9.3,0.0,0.0,0,17.433333333333334,9.885714285714284,69.3,23.082,29.99
2019-04-22,0,S-GRN,8.1,0.0,0.0,0,20.1,10.2,69.2,16.848,30.657
2019-04-23,0,S-GRN,8.2,0.0,0.0,0,18.33333333333333,10.157142857142857,69.2,24.695,31.596
2019-04-24,0,S-GRN,9.9,0.0,0.0,0,17.633333333333333,10.114285714285714,69.3,44.506,30.701
2019-04-25,0,S-GRN,7.6,0.0,0.0,0,14.966666666666669,10.071428571428571,69.4,44.399,30.585
2019-04-26,0,S-GRN,7.4,0.0,0.0,0,9.666666666666666,10.028571428571428,69.4,38.072,31.161
2019-04-27,0,S-GRN,7.7,0.0,0.0,0,11.866666666666667,9.985714285714286,69.5,51.938,31.192
2019-04-28,0,S-GRN,8.7,0.0,0.0,0,12.333333333333334,9.942857142857145,69.6,45.025,31.183
2019-04-29,0,S-GRN,9.1,0.0,0.0,0,10.766666666666666,9.9,69.8,65.849,31.202
2019-04-30,0,S-GRN,8.9,0.0,0.0,0,15.966666666666669,10.025,70.0,65.393,30.686
2019-05-01,0,S-GRN,5.5,0.0,0.0,0,15.833333333333334,10.15,70.3,108.856,60.167
2019-05-02,0,S-GRN,6.0,0.0,0.0,0,15.7,10.275,70.4,88.844,60.97
2019-05-03,0,S-GRN,8.0,0.0,0.0,0,17.666666666666668,10.4,70.4,61.016,61.016
2019-05-04,0,S-GRN,8.4,0.0,0.0,0,18.866666666666667,10.525,70.4,47.055,60.997
2019-05-05,0,S-GRN,7.7,0.0,0.0,0,18.933333333333334,10.65,70.2,39.834,60.729
2019-05-06,0,S-GRN,4.6,0.0,0.0,0,14.266666666666666,10.775,70.0,26.247,61.025
2019-05-07,0,S-GRN,5.9,0.0,0.0,0,14.433333333333332,10.9,69.8,29.159,63.877
2019-05-08,0,S-GRN,5.6,0.0,0.0,0,15.4,11.2,69.6,22.266,63.85
2019-05-09,0,S-GRN,5.6,0.0,0.0,0,17.03333333333333,11.5,69.4,22.612,64.111
2019-05-10,0,S-GRN,7.9,0.0,0.0,0,18.133333333333336,11.8,69.1,17.125,65.433
2019-05-11,0,S-GRN,7.5,0.0,0.0,0,19.9,12.1,68.8,17.474,65.666
2019-05-12,0,S-GRN,6.6,0.0,0.0,0,20.83333333333333,12.4,68.6,24.446,65.662
2019-05-13,0,S-GRN,6.8,0.0,0.0,0,19.6,12.7,68.2,10.642,65.464
2019-05-14,0,S-GRN,7.0,0.0,0.0,0,20.5,12.67142857142857,68.0,17.867,65.713
2019-05-15,0,S-GRN,7.5,0.0,0.0,0,21.366666666666664,12.642857142857142,67.7,10.012,64.552
2019-05-16,0,S-GRN,7.8,0.0,0.0,0,23.1,12.614285714285714,67.4,17.541,65.14
2019-05-17,0,S-GRN,5.6,0.0,0.0,0,23.3,12.585714285714284,67.1,17.685,65.169
2019-05-18,0,S-GRN,3.8,0.0,0.0,0,19.2,12.557142857142855,66.9,23.1,63.709
2019-05-19,0,S-GRN,3.7,0.0,0.0,0,20.33333333333333,12.528571428571428,66.7,30.927,64.704
2019-05-20,0,S-GRN,3.8,0.0,0.0,0,16.566666666666666,12.5,66.4,24.496,64.951
2019-05-21,0,S-GRN,3.8,0.0,0.0,0,17.0,12.82857142857143,66.2,24.727,65.098
2019-05-22,0,S-GRN,3.9,0.0,0.0,0,19.666666666666668,13.157142857142857,65.9,18.312,65.305
2019-05-23,0,S-GRN,5.7,0.0,0.0,0,21.8,13.485714285714286,65.7,18.274,65.153
2019-05-24,0,S-GRN,6.2,0.0,0.0,0,23.766666666666666,13.814285714285717,65.3,11.766,65.202
2019-05-25,0,S-GRN,6.4,0.0,0.0,0,23.46666666666667,14.142857142857144,65.0,5.277,65.215
2019-05-26,0,S-GRN,5.5,0.0,0.0,0,24.066666666666663,14.471428571428572,64.8,23.96,63.814
2019-05-27,0,S-GRN,3.5,0.0,0.0,0,17.900000000000002,14.8,64.5,12.653,59.044
2019-05-28,0,S-GRN,5.1,0.0,0.0,0,17.733333333333334,14.885714285714286,64.3,34.452,60.91
2019-05-29,0,S-GRN,4.7,0.0,0.0,0,19.566666666666663,14.971428571428572,64.0,12.523,65.327
2019-05-30,0,S-GRN,4.5,0.0,0.0,0,19.6,15.057142857142855,63.8,18.961,65.043
2019-05-31,0,S-GRN,5.0,0.0,0.0,0,18.9,15.142857142857144,63.5,18.998,64.967
2019-06-01,0,S-GRN,7.3,0.0,0.0,0,18.366666666666667,15.22857142857143,63.2,11.058,56.914
2019-06-02,0,S-GRN,7.1,0.0,0.0,0,21.133333333333336,15.314285714285717,63.0,11.024,56.767
2019-06-03,0,S-GRN,6.9,0.0,0.0,0,22.73333333333333,15.4,62.7,11.544,57.174
2019-06-04,0,S-GRN,6.1,0.0,0.0,0,23.866666666666664,15.571428571428571,62.4,11.749,57.266
2019-06-05,0,S-GRN,6.3,0.0,0.0,0,23.933333333333334,15.742857142857144,62.2,11.501,56.905
2019-06-06,0,S-GRN,6.3,0.0,0.0,0,21.83333333333333,15.914285714285716,62.0,23.371,55.734
2019-06-07,0,S-GRN,4.4,0.0,0.0,0,18.8,16.085714285714285,61.9,30.403,49.793
2019-06-08,0,S-GRN,7.2,0.0,0.0,0,21.33333333333333,16.25714285714286,61.8,30.805,37.264
2019-06-09,0,S-GRN,4.9,0.0,0.0,0,21.666666666666668,16.42857142857143,61.8,19.595,26.051
2019-06-10,0,S-GRN,5.8,0.0,0.0,0,18.5,16.6,61.8,46.272,39.816
2019-06-11,0,S-GRN,5.9,0.0,0.0,0,20.26666666666667,16.75714285714286,61.7,19.017,51.277
2019-06-12,0,S-GRN,7.1,0.0,0.0,0,20.933333333333334,16.914285714285715,61.5,24.516,56.718
2019-06-13,0,S-GRN,7.5,0.0,0.0,0,23.066666666666663,17.071428571428573,61.2,11.482,56.469
2019-06-14,0,S-GRN,7.7,0.0,0.0,0,21.4,17.228571428571428,61.0,17.906,56.377
2019-06-15,0,S-GRN,4.2,0.0,0.0,0,21.46666666666667,17.385714285714286,60.7,11.894,56.673
2019-06-16,0,S-GRN,6.2,0.0,0.0,0,21.633333333333336,17.54285714285714,60.5,11.596,56.263
2019-06-17,0,S-GRN,4.3,0.0,0.0,0,22.0,17.7,60.2,11.782,56.337
2019-06-18,0,S-GRN,6.3,0.0,0.0,0,21.366666666666664,17.885714285714286,60.0,11.934,56.377
2019-06-19,0,S-GRN,6.9,0.0,0.0,0,22.133333333333336,18.07142857142857,59.7,12.082,56.414
2019-06-20,0,S-GRN,6.7,0.0,0.0,0,23.266666666666666,18.257142857142856,59.4,10.845,55.066
2019-06-21,0,S-GRN,5.1,0.0,0.0,0,23.53333333333333,18.442857142857143,59.2,12.295,56.404
2019-06-22,0,S-GRN,5.7,0.0,0.0,0,23.23333333333333,18.62857142857143,58.9,5.419,55.693
2019-06-23,0,S-GRN,5.6,0.0,0.0,0,23.33333333333333,18.814285714285717,58.6,12.123,55.994
2019-06-24,0,S-GRN,5.5,0.0,0.0,0,24.23333333333333,19.0,58.3,6.583,56.586
2019-06-25,0,S-GRN,10.5,0.0,0.0,0,25.633333333333336,18.928571428571427,58.1,6.534,56.392
2019-06-26,0,S-GRN,5.3,0.0,0.0,0,21.8,18.857142857142858,57.8,10.923,54.43
2019-06-27,0,S-GRN,7.1,0.0,0.0,0,24.53333333333333,18.785714285714285,57.6,13.618,50.822
2019-06-28,0,S-GRN,7.6,0.0,0.0,0,25.4,18.714285714285715,57.4,13.814,50.937
2019-06-29,0,S-GRN,6.2,0.0,0.0,0,21.9,18.642857142857142,57.2,25.538,50.242
2019-06-30,0,S-GRN,6.0,0.0,0.0,0,23.866666666666664,18.571428571428573,57.1,31.812,50.316
2019-07-01,0,S-GRN,5.6,0.0,0.0,0,23.46666666666667,18.5,57.0,33.291,57.932
2019-07-02,0,S-GRN,6.1,0.0,0.0,0,23.5,18.785714285714285,56.8,24.458,61.352
2019-07-03,0,S-GRN,6.9,0.0,0.0,0,23.933333333333334,19.071428571428573,56.6,23.008,59.821
2019-07-04,0,S-GRN,8.3,0.0,0.0,0,25.23333333333333,19.357142857142858,56.3,17.826,60.672
2019-07-05,0,S-GRN,17.9,0.0,0.0,0,26.83333333333333,19.642857142857142,56.1,22.095,58.733
2019-07-06,0,S-GRN,16.5,0.0,0.0,0,26.933333333333334,19.928571428571427,55.8,17.73,60.372
2019-07-07,0,S-GRN,3.9,0.0,0.0,0,24.83333333333333,20.214285714285715,55.6,18.395,60.928
